identifier,project_code,sales_reporting_name,date,calendar_year,calendar_month,column,raw_value,median_val,mad_score,anomaly_severity
A3317900621225003,331790,Beaver,2020-12-01,2020,12,powerhouse_consumption_kwh,3981,209.5,12,Extreme
A3317900721225003,331790,Beaver,2021-01-01,2021,1,powerhouse_consumption_kwh,4128,209.5,13,Extreme
A3317900921225003,331790,Beaver,2021-03-01,2021,3,powerhouse_consumption_kwh,3761,209.5,12,Extreme
A3317900922225003,331790,Beaver,2022-03-01,2022,3,residential_sold_to,13548,6772,5,Strong
A3318000216225003,331800,"Bethel, Oscarville",2015-08-01,2015,8,commercial_sold_to,1802224,1309592,5,Strong
A3318000516225003,331800,"Bethel, Oscarville",2015-11-01,2015,11,commercial_sold_to,1911319,1309592,6,Strong
A3318000616225003,331800,"Bethel, Oscarville",2015-12-01,2015,12,commercial_sold_to,1986335,1309592,6,Strong
A3318000716225003,331800,"Bethel, Oscarville",2016-01-01,2016,1,commercial_sold_to,2022520,1309592,7,Strong
A3318000217225003,331800,"Bethel, Oscarville",2016-08-01,2016,8,residential_customers,163,1734,11,Extreme
A3318000417225003,331800,"Bethel, Oscarville",2016-10-01,2016,10,residential_customers,229,1734,10,Extreme
A3318000517225003,331800,"Bethel, Oscarville",2016-11-01,2016,11,residential_customers,230,1734,10,Extreme
A3318000717225003,331800,"Bethel, Oscarville",2017-01-01,2017,1,residential_customers,232,1734,10,Extreme
A3318000817225003,331800,"Bethel, Oscarville",2017-02-01,2017,2,residential_customers,232,1734,10,Extreme
A3318000526225003,331800,"Bethel, Oscarville",2025-11-01,2025,11,fuel_used_gallons,0,247582,11,Extreme
A3318000526225003,331800,"Bethel, Oscarville",2025-11-01,2025,11,commercial_sold_to,1847623,1309592,5,Strong
A3318000626225003,331800,"Bethel, Oscarville",2025-12-01,2025,12,fuel_used_gallons,0,247582,11,Extreme
A3318000626225003,331800,"Bethel, Oscarville",2025-12-01,2025,12,commercial_sold_to,1812517,1309592,5,Strong
A3318000726225003,331800,"Bethel, Oscarville",2026-01-01,2026,1,fuel_used_gallons,0,247582,11,Extreme
A3318000726225003,331800,"Bethel, Oscarville",2026-01-01,2026,1,residential_sold_to,1525259,825477,5,Strong
A3318000726225003,331800,"Bethel, Oscarville",2026-01-01,2026,1,commercial_sold_to,2009153,1309592,6,Strong
A3318000826225003,331800,"Bethel, Oscarville",2026-02-01,2026,2,fuel_used_gallons,0,247582,11,Extreme
A3318000926225003,331800,"Bethel, Oscarville",2026-03-01,2026,3,fuel_used_gallons,0,247582,11,Extreme
A3318000926225003,331800,"Bethel, Oscarville",2026-03-01,2026,3,commercial_sold_to,2001330,1309592,6,Strong
A3310600622225003,331060,"Bettles, Evansville",2021-12-01,2021,12,powerhouse_consumption_kwh,2145,222,7,Strong
A3310600722225003,331060,"Bettles, Evansville",2022-01-01,2022,1,powerhouse_consumption_kwh,2467,222,8,Strong
A3310600822225003,331060,"Bettles, Evansville",2022-02-01,2022,2,powerhouse_consumption_kwh,2698,222,9,Strong
A3310600922225003,331060,"Bettles, Evansville",2022-03-01,2022,3,powerhouse_consumption_kwh,1554,222,5,Strong
A3310601022225003,331060,"Bettles, Evansville",2022-04-01,2022,4,powerhouse_consumption_kwh,1570,222,5,Strong
A3310600323225003,331060,"Bettles, Evansville",2022-09-01,2022,9,powerhouse_consumption_kwh,2121,222,7,Strong
A3310600423225003,331060,"Bettles, Evansville",2022-10-01,2022,10,powerhouse_consumption_kwh,2400,222,8,Strong
A3310600523225003,331060,"Bettles, Evansville",2022-11-01,2022,11,powerhouse_consumption_kwh,2613,222,9,Strong
A3310600623225003,331060,"Bettles, Evansville",2022-12-01,2022,12,powerhouse_consumption_kwh,2408,222,8,Strong
A3310600723225003,331060,"Bettles, Evansville",2023-01-01,2023,1,powerhouse_consumption_kwh,2244,222,7,Strong
A3310600823225003,331060,"Bettles, Evansville",2023-02-01,2023,2,powerhouse_consumption_kwh,2438,222,8,Strong
A3310600923225003,331060,"Bettles, Evansville",2023-03-01,2023,3,powerhouse_consumption_kwh,2170,222,7,Strong
A3310601023225003,331060,"Bettles, Evansville",2023-04-01,2023,4,powerhouse_consumption_kwh,2290,222,7,Strong
A3310601123225003,331060,"Bettles, Evansville",2023-05-01,2023,5,powerhouse_consumption_kwh,1721,222,5,Strong
A3310601223225003,331060,"Bettles, Evansville",2023-06-01,2023,6,powerhouse_consumption_kwh,1871,222,6,Strong
A3310600124225003,331060,"Bettles, Evansville",2023-07-01,2023,7,powerhouse_consumption_kwh,1636,222,5,Strong
A3310600224225003,331060,"Bettles, Evansville",2023-08-01,2023,8,powerhouse_consumption_kwh,1655,222,5,Strong
A3310600324225003,331060,"Bettles, Evansville",2023-09-01,2023,9,powerhouse_consumption_kwh,2318,222,8,Strong
A3310600424225003,331060,"Bettles, Evansville",2023-10-01,2023,10,powerhouse_consumption_kwh,2207,222,7,Strong
A3310600524225003,331060,"Bettles, Evansville",2023-11-01,2023,11,powerhouse_consumption_kwh,2401,222,8,Strong
A3310600624225003,331060,"Bettles, Evansville",2023-12-01,2023,12,powerhouse_consumption_kwh,2221,222,7,Strong
A3310600724225003,331060,"Bettles, Evansville",2024-01-01,2024,1,powerhouse_consumption_kwh,2364,222,8,Strong
A3310600824225003,331060,"Bettles, Evansville",2024-02-01,2024,2,powerhouse_consumption_kwh,2675,222,9,Strong
A3310600924225003,331060,"Bettles, Evansville",2024-03-01,2024,3,powerhouse_consumption_kwh,2461,222,8,Strong
A3310601024225003,331060,"Bettles, Evansville",2024-04-01,2024,4,powerhouse_consumption_kwh,2454,222,8,Strong
A3310601124225003,331060,"Bettles, Evansville",2024-05-01,2024,5,powerhouse_consumption_kwh,1925,222,6,Strong
A3310601224225003,331060,"Bettles, Evansville",2024-06-01,2024,6,powerhouse_consumption_kwh,1734,222,5,Strong
A3310600125225003,331060,"Bettles, Evansville",2024-07-01,2024,7,powerhouse_consumption_kwh,1542,222,5,Strong
A3310600225225003,331060,"Bettles, Evansville",2024-08-01,2024,8,powerhouse_consumption_kwh,1748,222,6,Strong
A3310600325225003,331060,"Bettles, Evansville",2024-09-01,2024,9,powerhouse_consumption_kwh,1943,222,6,Strong
A3310600425225003,331060,"Bettles, Evansville",2024-10-01,2024,10,powerhouse_consumption_kwh,2714,222,9,Extreme
A3310600525225003,331060,"Bettles, Evansville",2024-11-01,2024,11,powerhouse_consumption_kwh,3416,222,12,Extreme
A3310600625225003,331060,"Bettles, Evansville",2024-12-01,2024,12,powerhouse_consumption_kwh,2541,222,8,Strong
A3310600725225003,331060,"Bettles, Evansville",2025-01-01,2025,1,powerhouse_consumption_kwh,2941,222,10,Extreme
A3310600825225003,331060,"Bettles, Evansville",2025-02-01,2025,2,powerhouse_consumption_kwh,3249,222,11,Extreme
A3310600925225003,331060,"Bettles, Evansville",2025-03-01,2025,3,powerhouse_consumption_kwh,3092,222,10,Extreme
A3310601025225003,331060,"Bettles, Evansville",2025-04-01,2025,4,powerhouse_consumption_kwh,3337,222,11,Extreme
A3310601125225003,331060,"Bettles, Evansville",2025-05-01,2025,5,powerhouse_consumption_kwh,2555,222,8,Strong
A3310601225225003,331060,"Bettles, Evansville",2025-06-01,2025,6,powerhouse_consumption_kwh,1975,222,6,Strong
A3310600126225003,331060,"Bettles, Evansville",2025-07-01,2025,7,powerhouse_consumption_kwh,2979,222,10,Extreme
A3310600226225003,331060,"Bettles, Evansville",2025-08-01,2025,8,powerhouse_consumption_kwh,3049,222,10,Extreme
A3310600326225003,331060,"Bettles, Evansville",2025-09-01,2025,9,powerhouse_consumption_kwh,3024,222,10,Extreme
A3310600426225003,331060,"Bettles, Evansville",2025-10-01,2025,10,powerhouse_consumption_kwh,3226,222,11,Extreme
A3310600526225003,331060,"Bettles, Evansville",2025-11-01,2025,11,powerhouse_consumption_kwh,3556,222,12,Extreme
A3310600626225003,331060,"Bettles, Evansville",2025-12-01,2025,12,powerhouse_consumption_kwh,4168,222,14,Extreme
A3310600726225003,331060,"Bettles, Evansville",2026-01-01,2026,1,powerhouse_consumption_kwh,4916,222,17,Extreme
A3310600826225003,331060,"Bettles, Evansville",2026-02-01,2026,2,powerhouse_consumption_kwh,4882,222,17,Extreme
A3310600926225003,331060,"Bettles, Evansville",2026-03-01,2026,3,powerhouse_consumption_kwh,4541,222,16,Extreme
A3310601026225003,331060,"Bettles, Evansville",2026-04-01,2026,4,powerhouse_consumption_kwh,4693,222,16,Extreme
A3318100718225003,331810,Birch Creek,2018-01-01,2018,1,powerhouse_consumption_kwh,1021,305,5,Strong
A3318101219225003,331810,Birch Creek,2019-06-01,2019,6,peak_consumption_kw,401,40,22,Extreme
A3318100222225003,331810,Birch Creek,2021-08-01,2021,8,peak_consumption_kw,149,40,7,Strong
A3318100722225003,331810,Birch Creek,2022-01-01,2022,1,peak_consumption_kw,612,40,35,Extreme
A3318100822225003,331810,Birch Creek,2022-02-01,2022,2,residential_sold_to,6419,2168,6,Strong
A3318101022225003,331810,Birch Creek,2022-04-01,2022,4,peak_consumption_kw,123,40,5,Strong
A3318101022225003,331810,Birch Creek,2022-04-01,2022,4,residential_sold_to,5848,2168,5,Strong
A3312700623225003,331270,Brevig Mission,2022-12-01,2022,12,fuel_used_gallons,14655,7408,5,Strong
A3312700526225003,331270,Brevig Mission,2025-11-01,2025,11,fuel_used_gallons,0,7408,5,Strong
A3312700526225003,331270,Brevig Mission,2025-11-01,2025,11,commercial_sold_to,32361,4051,12,Extreme
A3312700526225003,331270,Brevig Mission,2025-11-01,2025,11,com_facil_sold_to,762,24229,5,Strong
A3312700626225003,331270,Brevig Mission,2025-12-01,2025,12,fuel_used_gallons,0,7408,5,Strong
A3312700626225003,331270,Brevig Mission,2025-12-01,2025,12,commercial_sold_to,33283,4051,13,Extreme
A3312700626225003,331270,Brevig Mission,2025-12-01,2025,12,com_facil_sold_to,761,24229,5,Strong
A3312700726225003,331270,Brevig Mission,2026-01-01,2026,1,fuel_used_gallons,0,7408,5,Strong
A3312700726225003,331270,Brevig Mission,2026-01-01,2026,1,commercial_sold_to,37665,4051,14,Extreme
A3312700726225003,331270,Brevig Mission,2026-01-01,2026,1,com_facil_sold_to,738,24229,5,Strong
A3312700826225003,331270,Brevig Mission,2026-02-01,2026,2,fuel_used_gallons,0,7408,5,Strong
A3312700826225003,331270,Brevig Mission,2026-02-01,2026,2,commercial_sold_to,34460,4051,13,Extreme
A3312700826225003,331270,Brevig Mission,2026-02-01,2026,2,com_facil_sold_to,662,24229,5,Strong
A3312700926225003,331270,Brevig Mission,2026-03-01,2026,3,fuel_used_gallons,0,7408,5,Strong
A3312700926225003,331270,Brevig Mission,2026-03-01,2026,3,commercial_sold_to,35854,4051,14,Extreme
A3312700926225003,331270,Brevig Mission,2026-03-01,2026,3,com_facil_sold_to,525,24229,5,Strong
A3318200921225003,331820,Buckland,2021-03-01,2021,3,fuel_used_gallons,25444,10410,5,Strong
A3318201021225003,331820,Buckland,2021-04-01,2021,4,fuel_used_gallons,25444,10410,5,Strong
A3318200922225003,331820,Buckland,2022-03-01,2022,3,powerhouse_consumption_kwh,21233,4004.5,12,Extreme
A3318201022225003,331820,Buckland,2022-04-01,2022,4,com_facil_sold_to,31984,10510,9,Strong
A3318200523225003,331820,Buckland,2022-11-01,2022,11,govt_facil_sold_to,49701,8716,13,Extreme
A3318200723225003,331820,Buckland,2023-01-01,2023,1,unbilled_customers,969,3,97,Extreme
A3318200823225003,331820,Buckland,2023-02-01,2023,2,unbilled_customers,992,3,99,Extreme
A3318200923225003,331820,Buckland,2023-03-01,2023,3,fuel_used_gallons,34946,10410,7,Strong
A3318200826225003,331820,Buckland,2026-02-01,2026,2,total_kwh_purchased,100179,0,NA,Extreme
A3318201026225003,331820,Buckland,2026-04-01,2026,4,com_facil_sold_to,23558,10510,5,Strong
A3318201126225003,331820,Buckland,2026-05-01,2026,5,govt_facil_sold_to,32390,8716,7,Strong
A3318301118225003,331830,Central,2018-05-01,2018,5,peak_consumption_kw,250,88,11,Extreme
A3318300219225003,331830,Central,2018-08-01,2018,8,peak_consumption_kw,180,88,6,Strong
A3318300621225003,331830,Central,2020-12-01,2020,12,powerhouse_consumption_kwh,2081,1289,5,Strong
A3318300921225003,331830,Central,2021-03-01,2021,3,powerhouse_consumption_kwh,2003,1289,5,Strong
A3318300123225003,331830,Central,2022-07-01,2022,7,powerhouse_consumption_kwh,2365,1289,7,Strong
A3318300223225003,331830,Central,2022-08-01,2022,8,powerhouse_consumption_kwh,2273,1289,6,Strong
A3318301223225003,331830,Central,2023-06-01,2023,6,powerhouse_consumption_kwh,2485,1289,8,Strong
A3318400718225003,331840,Chalkyitsik,2018-01-01,2018,1,powerhouse_consumption_kwh,6516,2351.5,5,Strong
A3318401018225003,331840,Chalkyitsik,2018-04-01,2018,4,commercial_sold_to,8060,3545,5,Strong
A3318401118225003,331840,Chalkyitsik,2018-05-01,2018,5,commercial_sold_to,7997,3545,5,Strong
A3318400619225003,331840,Chalkyitsik,2018-12-01,2018,12,fuel_used_gallons,5237,2372,7,Strong
A3318400619225003,331840,Chalkyitsik,2018-12-01,2018,12,diesel_kwh_generated,56390,24160,6,Strong
A3318400619225003,331840,Chalkyitsik,2018-12-01,2018,12,residential_sold_to,10580,4564,5,Strong
A3318400619225003,331840,Chalkyitsik,2018-12-01,2018,12,com_facil_sold_to,19795,4517,8,Strong
A3318400320225003,331840,Chalkyitsik,2019-09-01,2019,9,fuel_used_gallons,4419,2372,5,Strong
A3323100817225003,332310,Chefornak,2017-02-01,2017,2,fuel_used_gallons,22696,9137,9,Extreme
A3323100919225003,332310,Chefornak,2019-03-01,2019,3,unbilled_sold_to,2968,1219,6,Strong
A3323100421225003,332310,Chefornak,2020-10-01,2020,10,powerhouse_consumption_kwh,8375,2942,6,Strong
A3323100521225003,332310,Chefornak,2020-11-01,2020,11,powerhouse_consumption_kwh,8336,2942,6,Strong
A3323101221225003,332310,Chefornak,2021-06-01,2021,6,powerhouse_consumption_kwh,7469,2942,5,Strong
A3323100622225003,332310,Chefornak,2021-12-01,2021,12,fuel_used_gallons,0,9137,6,Strong
A3323100622225003,332310,Chefornak,2021-12-01,2021,12,residential_sold_to,69136,44892,5,Strong
A3323100622225003,332310,Chefornak,2021-12-01,2021,12,commercial_sold_to,25933,14617,5,Strong
A3323100622225003,332310,Chefornak,2021-12-01,2021,12,unbilled_sold_to,2647,1219,5,Strong
A3323100722225003,332310,Chefornak,2022-01-01,2022,1,unbilled_sold_to,2641,1219,5,Strong
A3323100822225003,332310,Chefornak,2022-02-01,2022,2,unbilled_sold_to,2795,1219,5,Strong
A3323100922225003,332310,Chefornak,2022-03-01,2022,3,unbilled_sold_to,3102,1219,6,Strong
A3323101122225003,332310,Chefornak,2022-05-01,2022,5,peak_consumption_kw,700,322,8,Strong
A3323101222225003,332310,Chefornak,2022-06-01,2022,6,peak_consumption_kw,700,322,8,Strong
A3323100724225003,332310,Chefornak,2024-01-01,2024,1,peak_consumption_kw,535,322,5,Strong
A3323100526225003,332310,Chefornak,2025-11-01,2025,11,peak_consumption_kw,524,322,5,Strong
A3318500616225003,331850,Chenega Bay,2015-12-01,2015,12,govt_facil_sold_to,2310,429,6,Strong
A3318500716225003,331850,Chenega Bay,2016-01-01,2016,1,govt_facil_sold_to,6149,429,18,Extreme
A3318500717225003,331850,Chenega Bay,2017-01-01,2017,1,govt_facil_sold_to,2119,429,5,Strong
A3318500917225003,331850,Chenega Bay,2017-03-01,2017,3,govt_facil_sold_to,2110,429,5,Strong
A3318501217225003,331850,Chenega Bay,2017-06-01,2017,6,residential_sold_to,13823,6284,6,Strong
A3318500118225003,331850,Chenega Bay,2017-07-01,2017,7,residential_customers,7544,25,5071,Extreme
A3318500118225003,331850,Chenega Bay,2017-07-01,2017,7,commercial_customers,5268,16,1771,Extreme
A3318500118225003,331850,Chenega Bay,2017-07-01,2017,7,com_facil_customers,2583,9,257,Extreme
A3318500118225003,331850,Chenega Bay,2017-07-01,2017,7,govt_facil_customers,269,3,27,Extreme
A3318500619225003,331850,Chenega Bay,2018-12-01,2018,12,govt_facil_sold_to,1933,429,5,Strong
A3318501020225003,331850,Chenega Bay,2020-04-01,2020,4,fuel_used_gallons,0,1990,6,Strong
A3318501120225003,331850,Chenega Bay,2020-05-01,2020,5,fuel_used_gallons,0,1990,6,Strong
A3318501220225003,331850,Chenega Bay,2020-06-01,2020,6,fuel_used_gallons,0,1990,6,Strong
A3318500121225003,331850,Chenega Bay,2020-07-01,2020,7,fuel_used_gallons,0,1990,6,Strong
A3318500221225003,331850,Chenega Bay,2020-08-01,2020,8,fuel_used_gallons,7139,1990,16,Extreme
A3318500421225003,331850,Chenega Bay,2020-10-01,2020,10,powerhouse_consumption_kwh,3685,1361,8,Strong
A3318500521225003,331850,Chenega Bay,2020-11-01,2020,11,powerhouse_consumption_kwh,5053,1361,13,Extreme
A3318500522225003,331850,Chenega Bay,2021-11-01,2021,11,residential_sold_to,12024,6284,5,Strong
A3318500324225003,331850,Chenega Bay,2023-09-01,2023,9,peak_consumption_kw,112,55,10,Extreme
A3318500424225003,331850,Chenega Bay,2023-10-01,2023,10,peak_consumption_kw,115,55,10,Extreme
A3318500524225003,331850,Chenega Bay,2023-11-01,2023,11,peak_consumption_kw,115,55,10,Extreme
A3318500624225003,331850,Chenega Bay,2023-12-01,2023,12,peak_consumption_kw,115,55,10,Extreme
A3318500724225003,331850,Chenega Bay,2024-01-01,2024,1,peak_consumption_kw,115,55,10,Extreme
A3318500824225003,331850,Chenega Bay,2024-02-01,2024,2,peak_consumption_kw,115,55,10,Extreme
A3318500924225003,331850,Chenega Bay,2024-03-01,2024,3,peak_consumption_kw,115,55,10,Extreme
A3318501024225003,331850,Chenega Bay,2024-04-01,2024,4,peak_consumption_kw,115,55,10,Extreme
A3318501124225003,331850,Chenega Bay,2024-05-01,2024,5,peak_consumption_kw,115,55,10,Extreme
A3318501224225003,331850,Chenega Bay,2024-06-01,2024,6,peak_consumption_kw,115,55,10,Extreme
A3318500125225003,331850,Chenega Bay,2024-07-01,2024,7,peak_consumption_kw,115,55,10,Extreme
A3318500225225003,331850,Chenega Bay,2024-08-01,2024,8,peak_consumption_kw,115,55,10,Extreme
A3318500325225003,331850,Chenega Bay,2024-09-01,2024,9,peak_consumption_kw,115,55,10,Extreme
A3318500425225003,331850,Chenega Bay,2024-10-01,2024,10,peak_consumption_kw,115,55,10,Extreme
A3318500525225003,331850,Chenega Bay,2024-11-01,2024,11,peak_consumption_kw,115,55,10,Extreme
A3318500625225003,331850,Chenega Bay,2024-12-01,2024,12,peak_consumption_kw,115,55,10,Extreme
A3318500725225003,331850,Chenega Bay,2025-01-01,2025,1,peak_consumption_kw,115,55,10,Extreme
A3318500825225003,331850,Chenega Bay,2025-02-01,2025,2,peak_consumption_kw,115,55,10,Extreme
A3318500825225003,331850,Chenega Bay,2025-02-01,2025,2,commercial_sold_to,15120,7030,5,Strong
A3318500925225003,331850,Chenega Bay,2025-03-01,2025,3,peak_consumption_kw,115,55,10,Extreme
A3318501025225003,331850,Chenega Bay,2025-04-01,2025,4,peak_consumption_kw,115,55,10,Extreme
A3318501125225003,331850,Chenega Bay,2025-05-01,2025,5,peak_consumption_kw,115,55,10,Extreme
A3318501225225003,331850,Chenega Bay,2025-06-01,2025,6,peak_consumption_kw,115,55,10,Extreme
A3318501225225003,331850,Chenega Bay,2025-06-01,2025,6,govt_facil_sold_to,2161,429,5,Strong
A3318500126225003,331850,Chenega Bay,2025-07-01,2025,7,peak_consumption_kw,115,55,10,Extreme
A3318500126225003,331850,Chenega Bay,2025-07-01,2025,7,govt_facil_sold_to,3476,429,10,Extreme
A3318500226225003,331850,Chenega Bay,2025-08-01,2025,8,peak_consumption_kw,115,55,10,Extreme
A3318500326225003,331850,Chenega Bay,2025-09-01,2025,9,peak_consumption_kw,115,55,10,Extreme
A3318500426225003,331850,Chenega Bay,2025-10-01,2025,10,peak_consumption_kw,115,55,10,Extreme
A3318500526225003,331850,Chenega Bay,2025-11-01,2025,11,peak_consumption_kw,115,55,10,Extreme
A3318500626225003,331850,Chenega Bay,2025-12-01,2025,12,peak_consumption_kw,115,55,10,Extreme
A3318500726225003,331850,Chenega Bay,2026-01-01,2026,1,peak_consumption_kw,115,55,10,Extreme
A3318500826225003,331850,Chenega Bay,2026-02-01,2026,2,peak_consumption_kw,115,55,10,Extreme
A3318500926225003,331850,Chenega Bay,2026-03-01,2026,3,peak_consumption_kw,115,55,10,Extreme
A3318501026225003,331850,Chenega Bay,2026-04-01,2026,4,peak_consumption_kw,115,55,10,Extreme
A3312800116225003,331280,Chevak,2015-07-01,2015,7,commercial_sold_to,31280,15381,6,Strong
A3312800216225003,331280,Chevak,2015-08-01,2015,8,commercial_sold_to,31715,15381,7,Strong
A3312800316225003,331280,Chevak,2015-09-01,2015,9,commercial_sold_to,32575,15381,7,Strong
A3312800416225003,331280,Chevak,2015-10-01,2015,10,commercial_sold_to,31654,15381,7,Strong
A3312800516225003,331280,Chevak,2015-11-01,2015,11,commercial_sold_to,34068,15381,7,Strong
A3312800616225003,331280,Chevak,2015-12-01,2015,12,commercial_sold_to,34342,15381,8,Strong
A3312800716225003,331280,Chevak,2016-01-01,2016,1,commercial_sold_to,34902,15381,8,Strong
A3312800217225003,331280,Chevak,2016-08-01,2016,8,residential_customers,66,207,32,Extreme
A3312800417225003,331280,Chevak,2016-10-01,2016,10,residential_customers,68,207,31,Extreme
A3312800517225003,331280,Chevak,2016-11-01,2016,11,residential_customers,68,207,31,Extreme
A3312800617225003,331280,Chevak,2016-12-01,2016,12,commercial_sold_to,27624,15381,5,Strong
A3312800717225003,331280,Chevak,2017-01-01,2017,1,residential_customers,69,207,31,Extreme
A3312800817225003,331280,Chevak,2017-02-01,2017,2,residential_customers,68,207,31,Extreme
A3312800622225003,331280,Chevak,2021-12-01,2021,12,fuel_used_gallons,37891,11397,11,Extreme
